repeat,fold,scoring,mode,config,best_c,best_weight,auc,brier,ece,f1_default,f1_tuned,accuracy_default,accuracy_tuned,threshold,calib_intercept_test,calib_slope_test,calib_f1_internal
5,2,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.9274193548387096,0.09954500631251026,0.12967120004591332,0.8852459016393442,0.8852459016393442,0.9066666666666666,0.9066666666666666,0.5,1.1837764667821014,1.755431390118855,0.875
5,3,roc_auc,raw,roc_auc + raw,0.001,None,0.8972243060765192,0.21151391553450583,0.3448161543749375,0.0,0.8571428571428571,0.581081081081081,0.8648648648648649,0.4,3.156961138228506,11.69134896203588,0.967741935483871
5,3,roc_auc,platt,roc_auc + platt,0.001,None,0.8972243060765192,0.11321288655779074,0.13609283329337196,0.8695652173913043,0.8571428571428571,0.8783783783783784,0.8648648648648649,0.30000000000000004,-1.1334251746250186,0.5330025915492344,0.967741935483871
5,3,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.8972243060765193,0.10067725688203104,0.11625627325470643,0.8695652173913043,0.8695652173913043,0.8783783783783784,0.8783783783783784,0.30000000000000004,-0.6091296754150853,1.0802503475005065,0.967741935483871
5,3,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.8972243060765193,0.11121820207390393,0.12505305173275094,0.8695652173913043,0.8695652173913043,0.8783783783783784,0.8783783783783784,0.4,-1.1462957794843465,0.5443364372910461,0.967741935483871
5,4,roc_auc,raw,roc_auc + raw,0.1,None,0.940735183795949,0.0823950808044861,0.09438099452316558,0.875,0.875,0.8918918918918919,0.8918918918918919,0.2,-0.3661038000832099,1.3986051721774893,0.9230769230769231
5,4,roc_auc,platt,roc_auc + platt,0.1,None,0.940735183795949,0.07690248826576991,0.0588137970523607,0.8888888888888888,0.8771929824561403,0.9054054054054054,0.9054054054054054,0.8,-0.1551547362500295,1.0668000012158596,0.9333333333333333
5,4,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.940735183795949,0.0823950808044861,0.09438099452316558,0.875,0.875,0.8918918918918919,0.8918918918918919,0.2,-0.3661038000832099,1.3986051721774893,0.9230769230769231
5,4,neg_log_loss,platt,neg_log_loss + platt,0.1,None,0.940735183795949,0.07690248826576991,0.0588137970523607,0.8888888888888888,0.8771929824561403,0.9054054054054054,0.9054054054054054,0.8,-0.1551547362500295,1.0668000012158596,0.9333333333333333
5,5,roc_auc,raw,roc_auc + raw,0.1,None,0.8931899641577061,0.09301312237561066,0.06232436068115361,0.8571428571428571,0.8571428571428571,0.8947368421052632,0.8947368421052632,0.65,0.3159446102072875,1.1105618254238203,0.9180327868852459
5,5,roc_auc,platt,roc_auc + platt,0.1,None,0.8931899641577061,0.09346317016406523,0.07371562209132522,0.8571428571428571,0.8571428571428571,0.8947368421052632,0.8947368421052632,0.7000000000000001,0.4271224422908369,0.842651960471122,0.9180327868852459
5,5,neg_log_loss,raw,neg_log_loss + raw,1.0,None,0.8931899641577062,0.09403249754698591,0.079414836525844,0.8571428571428571,0.8571428571428571,0.8947368421052632,0.8947368421052632,0.5,0.09734056756880949,0.7999603522557511,0.90625
5,5,neg_log_loss,platt,neg_log_loss + platt,1.0,None,0.8931899641577062,0.09490464197620638,0.08263786299848908,0.8571428571428571,0.8571428571428571,0.8947368421052632,0.8947368421052632,0.5,0.24371602830448955,0.8190733101275334,0.90625
6,1,roc_auc,raw,roc_auc + raw,0.001,None,0.9428152492668622,0.2017213015908711,0.32840926657354685,0.0,0.9090909090909091,0.5866666666666667,0.92,0.4,2.988624447038257,11.415827140729245,0.8955223880597015
6,1,roc_auc,platt,roc_auc + platt,0.001,None,0.9428152492668622,0.08239717804910851,0.07456253589150813,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.5,-0.3553772915578895,0.7143020575393687,0.8955223880597015
6,1,neg_log_loss,raw,neg_log_loss + raw,0.1,None,0.9604105571847507,0.07560964945599144,0.0601147380459544,0.8888888888888888,0.8888888888888888,0.9066666666666666,0.9066666666666666,0.5,-0.6473326829734383,1.0847565634921097,0.8955223880597015
